DeviceTag: Brazo,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-01-16 09:06:20.454,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
7736793,0.7579,-0.0105,0.0083,0.6522,0.0116,-0.0036,-0.0659,0
7736960,0.7574,-0.0106,0.0084,0.6528,0.0101,-0.0053,-0.0468,0
7737127,0.7577,-0.0106,0.0085,0.6525,0.0118,-0.0116,-0.0547,0
7737294,0.7577,-0.0107,0.0086,0.6525,0.0074,0.0123,-0.0680,0
7737460,0.7579,-0.0107,0.0087,0.6522,0.0028,0.0090,-0.0573,0
7737627,0.7580,-0.0107,0.0088,0.6521,0.0184,0.0180,-0.0459,0
7737794,0.7581,-0.0106,0.0089,0.6520,0.0076,0.0142,-0.0213,0
7737960,0.7580,-0.0105,0.0090,0.6521,0.0195,0.0091,-0.0381,0
7738127,0.7581,-0.0105,0.0091,0.6520,0.0226,0.0099,-0.0589,0
7738294,0.7582,-0.0104,0.0092,0.6519,-0.0054,0.0060,-0.0684,0
7738460,0.7582,-0.0103,0.0094,0.6518,0.0191,0.0130,-0.0412,0
7738627,0.7583,-0.0103,0.0095,0.6518,0.0267,0.0036,-0.0658,0
7738794,0.7583,-0.0102,0.0096,0.6518,0.0207,0.0081,-0.0497,0
7738960,0.7583,-0.0102,0.0097,0.6518,0.0295,0.0108,-0.0533,0
7739127,0.7583,-0.0101,0.0098,0.6518,0.0357,0.0317,-0.0524,0
7739294,0.7582,-0.0101,0.0100,0.6518,0.0310,0.0300,-0.0414,0
7739460,0.7582,-0.0100,0.0101,0.6518,0.0330,0.0192,-0.0642,0
7739627,0.7582,-0.0099,0.0102,0.6519,0.0229,0.0113,-0.0620,0
7739794,0.7582,-0.0099,0.0103,0.6518,0.0170,0.0104,-0.0362,0
7739960,0.7582,-0.0098,0.0105,0.6518,0.0360,0.0198,-0.0345,0
7740127,0.7582,-0.0098,0.0106,0.6519,0.0413,0.0168,-0.0576,0
7740294,0.7582,-0.0097,0.0107,0.6519,0.0331,0.0110,-0.0352,0
7740460,0.7581,-0.0097,0.0109,0.6520,0.0468,0.0245,-0.0512,0
7740627,0.7581,-0.0096,0.0110,0.6520,0.0368,0.0242,-0.0577,0
7740794,0.7580,-0.0096,0.0111,0.6521,0.0513,0.0199,-0.0665,0
7740960,0.7580,-0.0095,0.0112,0.6521,0.0553,0.0261,-0.0629,0
7741127,0.7579,-0.0095,0.0114,0.6522,0.0602,0.0292,-0.0500,0
7741294,0.7579,-0.0094,0.0115,0.6522,0.0630,0.0210,-0.0462,0
7741460,0.7579,-0.0094,0.0116,0.6522,0.0566,0.0231,-0.0504,0
7741627,0.7579,-0.0093,0.0117,0.6522,0.0574,0.0135,-0.0436,0
7741794,0.7579,-0.0092,0.0119,0.6522,0.0672,0.0278,-0.0466,0
7741960,0.7579,-0.0092,0.0120,0.6522,0.0579,0.0164,-0.0709,0
7742127,0.7579,-0.0091,0.0121,0.6522,0.0758,0.0342,-0.0354,0
7742294,0.7578,-0.0091,0.0123,0.6523,0.0875,0.0329,-0.0402,0
7742460,0.7578,-0.0090,0.0124,0.6523,0.0679,0.0328,-0.0277,0
7742627,0.7578,-0.0090,0.0125,0.6523,0.0845,0.0340,-0.0523,0
7742794,0.7578,-0.0089,0.0126,0.6523,0.0821,0.0294,-0.0590,0
7742960,0.7577,-0.0089,0.0128,0.6524,0.0906,0.0325,-0.0504,0
7743127,0.7577,-0.0088,0.0129,0.6524,0.0897,0.0387,-0.0454,0
7743294,0.7577,-0.0088,0.0130,0.6524,0.0878,0.0427,-0.0387,0
7743460,0.7577,-0.0087,0.0131,0.6524,0.0933,0.0322,-0.0379,0
7743627,0.7576,-0.0087,0.0132,0.6525,0.0811,0.0308,-0.0367,0
7743794,0.7576,-0.0086,0.0134,0.6525,0.0924,0.0282,-0.0419,0
7743960,0.7576,-0.0086,0.0135,0.6525,0.1102,0.0396,-0.0358,0
7744127,0.7576,-0.0085,0.0136,0.6526,0.1131,0.0354,-0.0330,0
7744294,0.7576,-0.0085,0.0137,0.6526,0.0926,0.0270,-0.0463,0
7744460,0.7575,-0.0084,0.0139,0.6526,0.1005,0.0457,-0.0535,0
7744627,0.7575,-0.0084,0.0140,0.6526,0.1205,0.0368,-0.0558,0
7744794,0.7575,-0.0084,0.0141,0.6526,0.1095,0.0421,-0.0427,0
7744960,0.7575,-0.0083,0.0142,0.6526,0.1228,0.0468,-0.0552,0
7745127,0.7575,-0.0082,0.0144,0.6527,0.1300,0.0412,-0.0600,0
7745294,0.7575,-0.0082,0.0145,0.6527,0.1121,0.0387,-0.0384,0
7745460,0.7575,-0.0082,0.0146,0.6527,0.1244,0.0492,-0.0470,0
7745627,0.7574,-0.0081,0.0147,0.6527,0.1276,0.0468,-0.0417,0
7745794,0.7575,-0.0081,0.0149,0.6527,0.1163,0.0534,-0.0553,0
7745960,0.7574,-0.0080,0.0150,0.6527,0.1357,0.0492,-0.0405,0
7746127,0.7574,-0.0080,0.0151,0.6527,0.1180,0.0480,-0.0514,0
7746294,0.7574,-0.0079,0.0152,0.6527,0.1267,0.0519,-0.0349,0
7746460,0.7574,-0.0079,0.0153,0.6527,0.1358,0.0554,-0.0167,0
7746627,0.7574,-0.0079,0.0155,0.6527,0.1375,0.0508,-0.0369,0
7746794,0.7574,-0.0078,0.0156,0.6527,0.1463,0.0542,-0.0291,0
7746960,0.7574,-0.0078,0.0157,0.6527,0.1465,0.0568,-0.0593,0
7747127,0.7574,-0.0077,0.0158,0.6527,0.1383,0.0569,-0.0464,0
7747294,0.7574,-0.0077,0.0159,0.6527,0.1483,0.0682,-0.0316,0
7747460,0.7574,-0.0077,0.0160,0.6527,0.1370,0.0692,-0.0228,0
7747627,0.7574,-0.0076,0.0162,0.6527,0.1470,0.0616,-0.0516,0
7747794,0.7574,-0.0076,0.0163,0.6527,0.1566,0.0609,-0.0742,0
7747960,0.7574,-0.0075,0.0164,0.6528,0.1532,0.0713,-0.0399,0
7748127,0.7573,-0.0075,0.0165,0.6528,0.1549,0.0603,-0.0401,0
7748294,0.7573,-0.0074,0.0166,0.6528,0.1484,0.0524,-0.0546,0
7748460,0.7573,-0.0074,0.0167,0.6528,0.1578,0.0673,-0.0497,0
7748627,0.7573,-0.0074,0.0168,0.6528,0.1725,0.0727,-0.0512,0
7748794,0.7573,-0.0073,0.0169,0.6528,0.1703,0.0737,-0.0427,0
7748960,0.7573,-0.0073,0.0170,0.6528,0.1858,0.0490,-0.0553,0
7749127,0.7573,-0.0072,0.0171,0.6528,0.1687,0.0640,-0.0603,0
7749294,0.7573,-0.0072,0.0173,0.6528,0.1766,0.0708,-0.0491,0
7749460,0.7573,-0.0072,0.0174,0.6528,0.1824,0.0796,-0.0508,0
7749627,0.7573,-0.0071,0.0175,0.6528,0.1746,0.0786,-0.0469,0
7749794,0.7573,-0.0071,0.0176,0.6528,0.1835,0.0738,-0.0386,0
7749960,0.7573,-0.0070,0.0177,0.6528,0.1789,0.0751,-0.0443,0
7750127,0.7573,-0.0070,0.0178,0.6528,0.1863,0.0750,-0.0538,0
7750294,0.7573,-0.0069,0.0179,0.6527,0.1816,0.0747,-0.0491,0
7750460,0.7573,-0.0069,0.0180,0.6527,0.1822,0.0729,-0.0400,0
7750627,0.7574,-0.0069,0.0181,0.6527,0.1856,0.0631,-0.0451,0
7750794,0.7574,-0.0068,0.0182,0.6527,0.2077,0.0706,-0.0373,0
7750960,0.7574,-0.0068,0.0183,0.6526,0.1878,0.0699,-0.0689,0
7751127,0.7574,-0.0067,0.0184,0.6526,0.1950,0.0770,-0.0273,0
7751294,0.7574,-0.0067,0.0185,0.6526,0.2116,0.0711,-0.0302,0
7751460,0.7575,-0.0066,0.0186,0.6526,0.1942,0.0743,-0.0496,0
7751627,0.7575,-0.0066,0.0186,0.6525,0.2028,0.0866,-0.0217,0
7751794,0.7575,-0.0066,0.0187,0.6525,0.1997,0.0726,-0.0390,0
7751960,0.7576,-0.0065,0.0188,0.6525,0.2032,0.0802,-0.0377,0
7752127,0.7576,-0.0065,0.0189,0.6524,0.2200,0.0848,-0.0462,0
7752294,0.7576,-0.0065,0.0190,0.6524,0.2077,0.0857,-0.0345,0
7752460,0.7576,-0.0064,0.0191,0.6524,0.2145,0.0813,-0.0404,0
7752627,0.7576,-0.0064,0.0192,0.6524,0.2194,0.0856,-0.0511,0
7752794,0.7576,-0.0064,0.0192,0.6524,0.2146,0.0839,-0.0465,0
7752960,0.7577,-0.0063,0.0193,0.6523,0.2170,0.0672,-0.0283,0
7753127,0.7577,-0.0063,0.0194,0.6523,0.2101,0.0891,-0.0436,0
7753294,0.7577,-0.0062,0.0195,0.6523,0.2086,0.0845,-0.0716,0
7753460,0.7578,-0.0062,0.0196,0.6522,0.2262,0.0789,-0.0624,0
7753627,0.7578,-0.0062,0.0197,0.6522,0.2164,0.0786,-0.0570,0
7753794,0.7578,-0.0061,0.0197,0.6521,0.2062,0.0923,-0.0462,0
7753961,0.7578,-0.0061,0.0198,0.6521,0.2269,0.0815,-0.0518,0
7754127,0.7579,-0.0061,0.0199,0.6521,0.2251,0.0900,-0.0493,0
7754294,0.7579,-0.0061,0.0200,0.6520,0.2396,0.0905,-0.0645,0
7754461,0.7579,-0.0060,0.0200,0.6520,0.2322,0.0929,-0.0329,0
7754627,0.7580,-0.0060,0.0201,0.6519,0.2181,0.0868,-0.0447,0
7754794,0.7580,-0.0060,0.0202,0.6519,0.2411,0.0774,-0.0583,0
7754961,0.7581,-0.0059,0.0202,0.6518,0.2305,0.0918,-0.0383,0
7755127,0.7581,-0.0059,0.0203,0.6518,0.2189,0.0897,-0.0553,0
7755294,0.7581,-0.0059,0.0204,0.6518,0.2390,0.1004,-0.0454,0
7755461,0.7582,-0.0058,0.0204,0.6517,0.2446,0.0925,-0.0449,0
7755627,0.7582,-0.0058,0.0205,0.6517,0.2457,0.0884,-0.0428,0
7755794,0.7582,-0.0058,0.0205,0.6516,0.2329,0.0805,-0.0309,0
7755961,0.7583,-0.0057,0.0206,0.6516,0.2407,0.0910,-0.0329,0
7756127,0.7583,-0.0057,0.0207,0.6515,0.2485,0.0979,-0.0336,0
7756294,0.7584,-0.0057,0.0207,0.6515,0.2580,0.0899,-0.0341,0
7756461,0.7584,-0.0057,0.0208,0.6514,0.2495,0.0813,-0.0557,0
7756627,0.7597,-0.0104,0.0081,0.6502,0.0012,0.0114,-0.0437,0
7756794,0.7597,-0.0104,0.0082,0.6502,-0.0037,-0.0022,-0.0298,0
7756961,0.7597,-0.0104,0.0082,0.6502,-0.0096,-0.0056,-0.0283,0
7757127,0.7597,-0.0104,0.0081,0.6502,-0.0101,-0.0010,-0.0646,0
7757294,0.7597,-0.0104,0.0082,0.6502,-0.0007,0.0069,-0.0201,0
7757461,0.7597,-0.0104,0.0081,0.6502,0.0065,0.0000,-0.0417,0
7757627,0.7597,-0.0104,0.0082,0.6501,0.0044,-0.0030,-0.0533,0
7757794,0.7597,-0.0104,0.0082,0.6501,-0.0006,0.0024,-0.0232,0
7757961,0.7597,-0.0104,0.0082,0.6502,0.0006,-0.0029,-0.0297,0
7758127,0.7597,-0.0104,0.0082,0.6502,-0.0207,-0.0075,-0.0121,0
7758294,0.7597,-0.0104,0.0082,0.6502,-0.0063,0.0003,-0.0364,0
7758461,0.7597,-0.0104,0.0082,0.6502,0.0001,-0.0193,-0.0328,0
7758627,0.7597,-0.0104,0.0081,0.6502,0.0112,0.0004,-0.0454,0
7758794,0.7597,-0.0104,0.0081,0.6502,0.0006,-0.0002,-0.0379,0
7758961,0.7597,-0.0104,0.0081,0.6502,-0.0022,0.0021,-0.0515,0
7759127,0.7597,-0.0104,0.0081,0.6502,-0.0047,0.0042,-0.0341,0
7759294,0.7597,-0.0104,0.0081,0.6502,0.0079,-0.0002,-0.0356,0
7759461,0.7597,-0.0104,0.0082,0.6502,0.0108,0.0123,-0.0501,0
7759627,0.7597,-0.0104,0.0082,0.6502,0.0184,0.0024,-0.0526,0
7759794,0.7597,-0.0104,0.0082,0.6502,-0.0049,0.0025,-0.0250,0
7759961,0.7597,-0.0104,0.0082,0.6502,-0.0133,0.0093,-0.0467,0
7760127,0.7597,-0.0104,0.0082,0.6502,0.0047,0.0075,-0.0519,0
7760294,0.7597,-0.0104,0.0082,0.6502,0.0053,-0.0062,-0.0333,0
7760461,0.7597,-0.0104,0.0082,0.6502,-0.0047,0.0067,-0.0333,0
7760627,0.7597,-0.0104,0.0082,0.6502,-0.0111,0.0028,-0.0189,0
7760794,0.7596,-0.0104,0.0082,0.6502,0.0079,0.0121,-0.0317,0
7760961,0.7597,-0.0104,0.0082,0.6502,0.0075,-0.0114,-0.0180,0
7761127,0.7597,-0.0104,0.0082,0.6502,0.0075,0.0006,-0.0445,0
7761294,0.7597,-0.0105,0.0082,0.6502,0.0012,-0.0097,-0.0546,0
7761461,0.7597,-0.0105,0.0082,0.6502,-0.0064,0.0040,-0.0478,0
7761627,0.7597,-0.0105,0.0082,0.6502,0.0021,0.0050,-0.0673,0
7761794,0.7597,-0.0105,0.0082,0.6502,0.0125,0.0047,-0.0486,0
7761961,0.7597,-0.0105,0.0082,0.6502,0.0133,0.0113,-0.0255,0
7762127,0.7597,-0.0105,0.0082,0.6502,0.0001,0.0080,-0.0350,0
7762461,0.7596,-0.0105,0.0082,0.6502,0.0037,-0.0019,-0.0305,0
7762627,0.7596,-0.0105,0.0082,0.6502,-0.0005,0.0106,-0.0466,0
7762961,0.7596,-0.0105,0.0082,0.6502,0.0108,-0.0057,-0.0383,0
7763127,0.7596,-0.0105,0.0082,0.6502,0.0077,-0.0060,-0.0354,0
7763294,0.7596,-0.0105,0.0082,0.6502,-0.0008,0.0178,-0.0456,0
7763627,0.7596,-0.0105,0.0082,0.6502,0.0049,0.0037,-0.0523,0
7763794,0.7596,-0.0105,0.0082,0.6502,-0.0090,0.0008,-0.0471,0
7763961,0.7596,-0.0105,0.0082,0.6502,0.0032,0.0083,-0.0589,0
7764461,0.7596,-0.0104,0.0082,0.6503,-0.0077,0.0078,-0.0520,0
7764627,0.7596,-0.0104,0.0082,0.6503,0.0040,0.0019,-0.0427,0
7764961,0.7596,-0.0104,0.0082,0.6503,0.0152,-0.0026,-0.0564,0
7765127,0.7596,-0.0104,0.0082,0.6503,0.0011,0.0068,-0.0229,0
7765294,0.7596,-0.0104,0.0082,0.6503,0.0074,-0.0041,-0.0408,0
7765627,0.7596,-0.0105,0.0082,0.6503,-0.0090,0.0069,-0.0303,0
7765794,0.7596,-0.0104,0.0082,0.6503,0.0045,0.0012,-0.0448,0
7765961,0.7596,-0.0104,0.0082,0.6503,0.0081,0.0082,-0.0432,0
7766294,0.7596,-0.0105,0.0082,0.6503,-0.0094,0.0007,-0.0627,0
7766461,0.7596,-0.0105,0.0082,0.6503,0.0008,0.0019,-0.0407,0
7766961,0.7596,-0.0105,0.0082,0.6503,-0.0049,0.0096,-0.0446,0
7767127,0.7596,-0.0105,0.0081,0.6503,0.0026,0.0163,-0.0375,0
7767461,0.7596,-0.0105,0.0082,0.6503,0.0045,0.0167,-0.0230,0
7767627,0.7596,-0.0105,0.0082,0.6503,0.0024,-0.0059,-0.0329,0
7767794,0.7596,-0.0105,0.0082,0.6503,0.0021,0.0073,-0.0404,0
7768127,0.7596,-0.0105,0.0082,0.6503,0.0034,0.0024,-0.0528,0
7768294,0.7596,-0.0105,0.0082,0.6503,0.0104,0.0088,-0.0381,0
7768461,0.7596,-0.0105,0.0082,0.6503,0.0037,0.0059,-0.0580,0
7768794,0.7596,-0.0105,0.0082,0.6503,-0.0048,0.0005,-0.0526,0
7768961,0.7596,-0.0105,0.0082,0.6503,-0.0043,-0.0021,-0.0363,0
7769461,0.7596,-0.0105,0.0081,0.6503,-0.0084,0.0082,-0.0456,0
7769627,0.7596,-0.0105,0.0081,0.6503,0.0193,-0.0021,-0.0258,0
7769794,0.7595,-0.0105,0.0081,0.6503,0.0027,0.0114,-0.0618,0
7770127,0.7595,-0.0105,0.0081,0.6503,0.0018,-0.0055,-0.0622,0
7770294,0.7595,-0.0105,0.0081,0.6503,-0.0136,-0.0080,-0.0380,0
7770461,0.7595,-0.0105,0.0081,0.6503,0.0018,-0.0021,-0.0513,0
7770794,0.7595,-0.0105,0.0081,0.6503,0.0020,0.0124,-0.0329,0
7770961,0.7595,-0.0105,0.0081,0.6503,-0.0055,0.0103,-0.0439,0
7771128,0.7595,-0.0105,0.0081,0.6503,0.0152,0.0131,-0.0420,0
7771461,0.7595,-0.0105,0.0081,0.6503,-0.0048,0.0130,-0.0609,0
7771961,0.7595,-0.0105,0.0081,0.6504,-0.0079,-0.0021,-0.0231,0
7772128,0.7595,-0.0105,0.0081,0.6504,0.0053,0.0052,-0.0373,0
7772294,0.7595,-0.0105,0.0081,0.6504,-0.0016,0.0039,-0.0531,0
7772628,0.7595,-0.0105,0.0081,0.6504,-0.0023,0.0188,-0.0563,0
7772794,0.7595,-0.0105,0.0081,0.6504,-0.0008,-0.0072,-0.0259,0
7772961,0.7595,-0.0105,0.0081,0.6504,-0.0071,-0.0042,-0.0465,0
7773294,0.7595,-0.0105,0.0081,0.6504,-0.0067,0.0013,-0.0397,0
7773461,0.7595,-0.0105,0.0081,0.6504,-0.0034,0.0008,-0.0281,0
7773628,0.7595,-0.0105,0.0081,0.6504,0.0037,-0.0067,-0.0266,0
7773961,0.7595,-0.0105,0.0081,0.6504,0.0036,-0.0027,-0.0345,0
7774128,0.7595,-0.0105,0.0081,0.6504,0.0001,0.0062,-0.0391,0
7774294,0.7595,-0.0105,0.0081,0.6504,-0.0053,0.0094,-0.0473,0
7774628,0.7595,-0.0105,0.0081,0.6504,0.0095,0.0103,-0.0349,0
7774794,0.7595,-0.0105,0.0081,0.6504,0.0040,-0.0038,-0.0506,0
7774961,0.7595,-0.0105,0.0081,0.6504,-0.0069,0.0038,-0.0499,0
7775294,0.7595,-0.0105,0.0081,0.6504,-0.0070,0.0006,-0.0383,0
7775461,0.7595,-0.0105,0.0081,0.6504,-0.0019,0.0098,-0.0337,0
7775794,0.7595,-0.0105,0.0081,0.6504,-0.0044,0.0008,-0.0399,0
7775961,0.7595,-0.0105,0.0081,0.6504,-0.0065,0.0020,-0.0515,0
7776461,0.7595,-0.0105,0.0082,0.6504,0.0097,-0.0135,-0.0583,0
7776628,0.7594,-0.0104,0.0081,0.6505,0.0087,0.0100,-0.0496,0
7776794,0.7594,-0.0104,0.0081,0.6504,-0.0024,0.0008,-0.0400,0
7777128,0.7594,-0.0104,0.0082,0.6505,0.0089,0.0060,-0.0507,0
7777294,0.7594,-0.0104,0.0081,0.6505,0.0046,0.0007,-0.0420,0
7777461,0.7594,-0.0104,0.0082,0.6505,0.0171,0.0017,-0.0408,0
7777794,0.7594,-0.0104,0.0082,0.6505,-0.0001,0.0049,-0.0619,0
7777961,0.7594,-0.0104,0.0082,0.6505,0.0006,0.0134,-0.0076,0
7778128,0.7594,-0.0104,0.0082,0.6505,0.0083,0.0083,-0.0407,0
7778461,0.7594,-0.0104,0.0082,0.6505,0.0001,-0.0086,-0.0369,0
7778794,0.7594,-0.0104,0.0082,0.6505,0.0100,-0.0087,-0.0494,0
7779128,0.7594,-0.0104,0.0082,0.6505,0.0048,0.0017,-0.0556,0
7779294,0.7594,-0.0104,0.0082,0.6505,0.0005,-0.0047,-0.0286,0
7779461,0.7594,-0.0104,0.0082,0.6505,0.0014,-0.0057,-0.0314,0
7779794,0.7594,-0.0104,0.0082,0.6505,0.0117,-0.0034,-0.0546,0
7779961,0.7594,-0.0104,0.0082,0.6505,-0.0025,-0.0048,-0.0486,0
7780128,0.7594,-0.0104,0.0082,0.6505,0.0039,0.0070,-0.0523,0
7780461,0.7594,-0.0104,0.0082,0.6505,-0.0022,0.0037,-0.0650,0
7780628,0.7594,-0.0104,0.0082,0.6505,0.0010,0.0016,-0.0369,0
7780961,0.7594,-0.0104,0.0081,0.6505,0.0009,0.0030,-0.0641,0
7781294,0.7594,-0.0103,0.0081,0.6505,0.0116,-0.0038,-0.0204,0
7781628,0.7594,-0.0103,0.0081,0.6505,0.0004,0.0005,-0.0469,0
7781794,0.7594,-0.0103,0.0081,0.6505,0.0005,-0.0072,-0.0399,0
7781961,0.7594,-0.0104,0.0081,0.6505,-0.0045,-0.0156,-0.0615,0
7782294,0.7594,-0.0104,0.0081,0.6505,-0.0056,-0.0076,-0.0352,0
7782461,0.7594,-0.0104,0.0081,0.6505,0.0105,0.0022,-0.0487,0
7782628,0.7594,-0.0104,0.0081,0.6505,0.0032,0.0005,-0.0683,0
7782961,0.7594,-0.0103,0.0081,0.6505,-0.0007,0.0107,-0.0581,0
7783128,0.7594,-0.0103,0.0081,0.6505,-0.0025,0.0055,-0.0623,0
7783294,0.7594,-0.0103,0.0082,0.6505,-0.0085,-0.0062,-0.0424,0
7783794,0.7594,-0.0103,0.0082,0.6505,0.0033,-0.0026,-0.0428,0
7783961,0.7594,-0.0103,0.0082,0.6505,0.0066,-0.0067,-0.0409,0
7784294,0.7594,-0.0103,0.0082,0.6505,0.0001,0.0026,-0.0631,0
7784461,0.7594,-0.0103,0.0082,0.6505,0.0178,-0.0029,-0.0510,0
7784794,0.7594,-0.0103,0.0082,0.6505,0.0199,0.0118,-0.0268,0
7784961,0.7594,-0.0103,0.0081,0.6505,0.0095,0.0097,-0.0384,0
7785128,0.7594,-0.0103,0.0082,0.6505,0.0123,0.0041,-0.0385,0
7785461,0.7593,-0.0103,0.0082,0.6506,0.0065,-0.0164,-0.0454,0
7785628,0.7593,-0.0103,0.0082,0.6506,0.0074,-0.0054,-0.0559,0
7785794,0.7593,-0.0103,0.0082,0.6506,0.0134,0.0024,-0.0505,0
7786128,0.7593,-0.0103,0.0082,0.6506,-0.0038,0.0026,-0.0517,0
7786294,0.7593,-0.0103,0.0082,0.6506,0.0019,-0.0112,-0.0350,0
7786461,0.7593,-0.0103,0.0082,0.6506,-0.0000,-0.0105,-0.0473,0
7786794,0.7593,-0.0103,0.0082,0.6506,0.0086,-0.0008,-0.0547,0
7786961,0.7593,-0.0103,0.0082,0.6506,0.0043,-0.0020,-0.0333,0
7787128,0.7593,-0.0103,0.0082,0.6506,-0.0084,0.0033,-0.0640,0
7787461,0.7593,-0.0103,0.0082,0.6506,0.0088,0.0050,-0.0460,0
7787628,0.7593,-0.0103,0.0082,0.6506,0.0013,0.0007,-0.0329,0
7787795,0.7593,-0.0103,0.0082,0.6506,0.0103,-0.0060,-0.0511,0
7788295,0.7593,-0.0103,0.0082,0.6506,0.0130,0.0039,-0.0525,0
7788461,0.7593,-0.0103,0.0081,0.6506,0.0111,0.0098,-0.0619,0
7788795,0.7593,-0.0103,0.0081,0.6506,-0.0092,0.0163,-0.0442,0
7788961,0.7593,-0.0103,0.0081,0.6506,0.0056,0.0033,-0.0485,0
7789128,0.7593,-0.0103,0.0082,0.6506,0.0052,-0.0101,-0.0296,0
7789461,0.7593,-0.0103,0.0082,0.6506,0.0129,0.0046,-0.0425,0
7789628,0.7593,-0.0103,0.0082,0.6506,-0.0026,0.0009,-0.0360,0
7789961,0.7593,-0.0103,0.0082,0.6506,-0.0023,-0.0175,-0.0549,0
7790128,0.7593,-0.0103,0.0082,0.6506,0.0089,0.0038,-0.0419,0
7790295,0.7593,-0.0103,0.0082,0.6506,0.0136,0.0033,-0.0463,0
7790795,0.7593,-0.0103,0.0082,0.6506,0.0083,-0.0126,-0.0495,0
7790961,0.7593,-0.0103,0.0082,0.6506,0.0039,-0.0159,-0.0301,0
7791295,0.7593,-0.0103,0.0082,0.6506,0.0137,0.0056,-0.0353,0
7791461,0.7593,-0.0103,0.0082,0.6506,-0.0038,0.0043,-0.0328,0
7791628,0.7593,-0.0103,0.0082,0.6506,0.0127,-0.0022,-0.0534,0
7791961,0.7593,-0.0103,0.0082,0.6506,-0.0006,-0.0054,-0.0428,0
7792128,0.7593,-0.0103,0.0082,0.6506,0.0101,-0.0114,-0.0319,0
7792295,0.7593,-0.0103,0.0082,0.6506,0.0068,-0.0014,-0.0486,0
7792628,0.7593,-0.0103,0.0082,0.6506,0.0107,0.0040,-0.0385,0
7792795,0.7593,-0.0103,0.0082,0.6506,-0.0012,-0.0024,-0.0438,0
7793295,0.7593,-0.0103,0.0082,0.6506,0.0067,-0.0137,-0.0447,0
7793461,0.7593,-0.0103,0.0081,0.6506,0.0017,0.0064,-0.0340,0
7793795,0.7593,-0.0103,0.0081,0.6506,-0.0075,-0.0145,-0.0321,0
7793961,0.7593,-0.0103,0.0081,0.6506,0.0084,0.0056,-0.0521,0
7794128,0.7593,-0.0103,0.0081,0.6506,0.0044,0.0121,-0.0451,0
7794461,0.7593,-0.0103,0.0081,0.6506,-0.0042,0.0098,-0.0338,0
7794628,0.7593,-0.0103,0.0081,0.6506,0.0040,0.0029,-0.0345,0
7794795,0.7593,-0.0103,0.0081,0.6506,0.0023,-0.0058,-0.0470,0
7795128,0.7593,-0.0103,0.0081,0.6506,-0.0035,0.0173,-0.0425,0
7795295,0.7593,-0.0103,0.0081,0.6506,-0.0063,-0.0025,-0.0432,0
7795795,0.7593,-0.0103,0.0081,0.6506,0.0102,0.0031,-0.0287,0
7795961,0.7593,-0.0103,0.0081,0.6506,0.0069,-0.0051,-0.0248,0
7796128,0.7593,-0.0103,0.0081,0.6506,0.0162,0.0031,-0.0551,0
7796461,0.7593,-0.0103,0.0081,0.6506,0.0109,-0.0090,-0.0597,0
7796628,0.7593,-0.0104,0.0081,0.6506,-0.0069,0.0032,-0.0453,0
7796795,0.7593,-0.0104,0.0081,0.6506,0.0072,0.0005,-0.0465,0
7797128,0.7593,-0.0104,0.0081,0.6506,-0.0107,0.0092,-0.0597,0
7797295,0.7594,-0.0104,0.0081,0.6505,-0.0139,0.0101,-0.0310,0
7797461,0.7593,-0.0104,0.0082,0.6505,0.0045,-0.0007,-0.0604,0
7797795,0.7593,-0.0104,0.0082,0.6506,0.0009,-0.0079,-0.0505,0
7797961,0.7593,-0.0104,0.0082,0.6506,-0.0088,0.0037,-0.0390,0
7798128,0.7593,-0.0104,0.0082,0.6506,0.0077,0.0020,-0.0424,0
7798461,0.7593,-0.0104,0.0082,0.6506,0.0074,0.0130,-0.0390,0
7798628,0.7593,-0.0104,0.0082,0.6506,0.0048,0.0013,-0.0443,0
7798961,0.7593,-0.0104,0.0082,0.6506,0.0214,0.0028,-0.0336,0
7799128,0.7593,-0.0104,0.0082,0.6506,-0.0026,-0.0049,-0.0213,0
7799295,0.7593,-0.0104,0.0082,0.6506,0.0065,0.0077,-0.0505,0
7799628,0.7593,-0.0104,0.0082,0.6506,-0.0057,-0.0072,-0.0574,0
7799795,0.7593,-0.0104,0.0082,0.6506,-0.0091,-0.0076,-0.0464,0
7800295,0.7593,-0.0104,0.0082,0.6506,0.0042,-0.0038,-0.0242,0
7800461,0.7593,-0.0104,0.0082,0.6506,-0.0006,-0.0094,-0.0454,0
7800628,0.7593,-0.0104,0.0082,0.6506,-0.0052,-0.0021,-0.0485,0
7800961,0.7593,-0.0104,0.0082,0.6506,0.0017,0.0019,-0.0447,0
7801128,0.7593,-0.0104,0.0082,0.6506,0.0015,-0.0073,-0.0590,0
7801295,0.7593,-0.0104,0.0082,0.6506,0.0040,0.0010,-0.0510,0
7801628,0.7593,-0.0104,0.0082,0.6506,0.0063,0.0065,-0.0292,0
7801795,0.7593,-0.0104,0.0082,0.6506,0.0038,0.0018,-0.0293,0
7801961,0.7593,-0.0104,0.0082,0.6506,0.0096,0.0046,-0.0260,0
